OND	Ondangwa	Namibia	Ondangwa Airport
ONG		Australia	Mornington Island Airport
ONJ	Kitaakita	Japan	Odate Noshiro Airport
ONQ	Zonguldak	Turkey	Zonguldak Çaycuma Airport
ONT	Ontario	United States	Ontario International Airport
ONX	Colón	Panama	Enrique Adolfo Jimenez Airport
OOK	Toksook Bay	United States	Toksook Bay Airport
OOL	Gold Coast	Australia	Gold Coast Airport
OOM	Cooma	Australia	Cooma Snowy Mountains Airport
OPF	Miami	United States	Miami-Opa Locka Executive Airport
OPO	Porto	Portugal	Francisco de Sá Carneiro Airport
OPP	Salinópolis	Brazil	Salinópolis Airport
OPS	Sinop	Brazil	Presidente João Batista Figueiredo Airport
OPU	Balimo	Papua New Guinea	Balimo Airport
ORB	Örebro	Sweden	Örebro Airport
ORD	Chicago	United States	Chicago O'Hare International Airport
ORF	Norfolk	United States	Norfolk International Airport
ORG	Paramaribo	Suriname	Zorg en Hoop Airport
ORH	Worcester	United States	Worcester Regional Airport
ORI	Port Lions	United States	Port Lions Airport
ORK	Cork	Ireland	Cork International Airport
ORN	Es-Sénia	Algeria	Oran Es-Sénia (Ahmed Ben Bella) International Airport
ORT	Northway	United States	Northway Airport
ORU	Oruro	Bolivia	Juan Mendoza International Airport
ORV	Noorvik	United States	Robert (Bob) Curtis Memorial Airport
ORY	Paris (Orly, Val-de-Marne)	France	Paris-Orly Airport
ORZ	Orange Walk	Belize	H.E Alfredo Martinez (Tower Hill) Airstrip
OSD	Östersund	Sweden	Åre Östersund Airport
OSI	Osijek(Klisa)	Croatia	Osijek Airport
OSL	Oslo (Gardermoen)	Norway	Oslo-Gardermoen International Airport
OSR	Mošnov	Czech Republic	Leoš Janáček Airport Ostrava
OSS	Osh	Kyrgyzstan	Osh International Airport
OST	Oostende	Belgium	Ostend-Bruges International Airport
OSW	Orsk	Russia	Orsk Airport
OSY	Namsos	Norway	Namsos Airport
OTD	Contadora Island	Panama	Raul Arias Espinoza Airport
OTH	North Bend	United States	Southwest Oregon Regional Airport
OTP	Otopeni	Romania	Bucharest Henri Coandă International Airport
OTS	Anacortes	United States	Anacortes Airport
OTZ	Kotzebue	United States	Ralph Wien Memorial Airport
OUA	Ouagadougou	Burkina Faso	Ouagadougou Thomas Sankara International Airport
OUD	Ahl Angad	Morocco	Oujda Angads Airport
OUI	Ushant	France	Ouessant Airport
OUL	Oulu / Oulunsalo	Finland	Oulu Airport
OUZ	Zouérate	Mauritania	Tazadit Airport
OVB	Novosibirsk	Russia	Novosibirsk Tolmachevo Airport
OVD	Ranón	Spain	Asturias Airport
OVS	Sovetskiy	Russia	Sovetskiy Airport
OWB	Owensboro	United States	Owensboro Daviess County Airport
OXB	Bissau	Guinea-Bissau	Osvaldo Vieira International Airport
OYE	Oyem	Gabon	Oyem Airport
OZC	Ozamiz	Philippines	Labo Airport
OZG	Zagora	Morocco	Zagora Airport
OZZ	Ouarzazate	Morocco	Ouarzazate International Airport
PAB	Bilaspur	India	Bilaspur Airport
PAC	Albrook	Panama	Marcos A. Gelabert International Airport
PAD	Büren	Germany	Paderborn Lippstadt Airport
PAE	Everett	United States	Seattle Paine Field International Airport
PAG	Pagadian	Philippines	Pagadian Airport
PAH	Paducah	United States	Barkley Regional Airport
PAP	Port-au-Prince	Haiti	Toussaint Louverture International Airport
PAS	Paros	Greece	Paros National Airport
PAT	Patna	India	Jay Prakash Narayan Airport
PAV	Paulo Afonso	Brazil	Paulo Afonso Airport
PAZ	Poza Rica	Mexico	El Tajín National Airport
PBC	Puebla	Mexico	Hermanos Serdán International Airport
PBD	Porbandar	India	Porbandar Airport
PBG	Plattsburgh	United States	Plattsburgh International Airport
PBH	Paro	Bhutan	Paro International Airport
PBI	West Palm Beach	United States	President Donald J. Trump International Airport
PBJ	Paama Island	Vanuatu	Tavie Airport
PBM	Paramaribo	Suriname	Johan Adolf Pengel International Airport
PBO	Paraburdoo	Australia	Paraburdoo Airport
PBR	Puerto Barrios	Guatemala	Puerto Barrios Airport
PBU	Putao	Myanmar	Putao Airport
PCL	Pucallpa	Peru	Cap FAP David Abenzur Rengifo International Airport
PCN	Koromiko	New Zealand	Picton Aerodrome
PCP	São Tomé & Príncipe	São Tomé and Principe	Principe Airport
PCR	Puerto Carreño	Colombia	German Olano Airport
PDA	Puerto Inírida	Colombia	Obando Cesar Gaviria Trujillo Airport
PDB	Pedro Bay	United States	Pedro Bay Airport
PDG	Padang (Katapiang)	Indonesia	Minangkabau International Airport
PDK	Atlanta	United States	DeKalb Peachtree Airport
PDL	Ponta Delgada	Portugal	João Paulo II Airport
PDM	Pedasí	Panama	Capt. J. Montenegro Airport
PDO	Talang Gudang-Sumatra Island	Indonesia	Pendopo Airport
PDP	Punta del Este	Uruguay	Capitan Corbeta CA Curbelo International Airport
PDS	Piedras Negras	Mexico	Piedras Negras International Airport
PDT	Pendleton	United States	Eastern Oregon Regional Airport at Pendleton
PDV	Plovdiv	Bulgaria	Plovdiv International Airport
PDX	Portland	United States	Portland International Airport
PEC	Pelican	United States	Pelican Seaplane Base
PED	Pardubice	Czech Republic	Pardubice Airport
PEE	Perm	Russia	Perm International Airport
PEG	Perugia (PG)	Italy	Perugia San Francesco d'Assisi – Umbria International Airport
PEI	Pereira	Colombia	Matecaña International Airport
PEK	Beijing	China	Beijing Capital International Airport
PEM	Puerto Maldonado	Peru	Padre Aldamiz International Airport
PEN	Penang	Malaysia	Penang International Airport
PER	Perth	Australia	Perth International Airport
PES	Petrozavodsk	Russia	Petrozavodsk Airport
PET	Pelotas	Brazil	João Simões Lopes Neto International Airport
PEU	Puerto Lempira	Honduras	Puerto Lempira Airport
PEV	Pécs	Hungary	Pécs-Pogány International Airport
PEW	Peshawar	Pakistan	Bacha Khan International Airport
PEX	Pechora	Russia	Pechora Airport
PEZ	Penza	Russia	Penza Airport
PFB	Passo Fundo	Brazil	Lauro Kurtz Airport
PFO	Paphos	Cyprus	Paphos International Airport
PFQ	Parsabad	Iran	Parsabad-Moghan Airport
PFR	Ilebo	Democratic Republic of the Congo	Ilebo Airport
PGA	Page	United States	Page Municipal Airport
PGD	Punta Gorda	United States	Punta Gorda Airport
PGF	Perpignan/Rivesaltes	France	Perpignan-Rivesaltes (Llabanère) Airport
PGH	Pantnagar	India	Pantnagar Airport
PGK	Pangkal Pinang	Indonesia	Depati Amir Airport
PGM	Port Graham	United States	Port Graham Airport
PGU	Khiyaroo	Iran	Persian Gulf International Airport
PGV	Greenville	United States	Pitt-Greenville Airport
PGZ	Ponta Grossa	Brazil	Ponta Grossa Airport - Comandante Antonio Amilton Beraldo
PHB	Parnaíba	Brazil	Parnaíba - Prefeito Doutor João Silva Filho International Airport
PHC	Port Harcourt	Nigeria	Port Harcourt International Airport
PHE	Port Hedland	Australia	Port Hedland International Airport
PHF	Newport News	United States	Newport News Williamsburg International Airport
PHG	Port Harcourt	Nigeria	Port Harcourt City Airport / Port Harcourt Air Force Base
PHH	Pokhara	Nepal	Pokhara International Airport
PHL	Philadelphia	United States	Philadelphia International Airport
PHO	Point Hope	United States	Point Hope Airport
PHS	Phitsanulok	Thailand	Phitsanulok Airport
PHW	Phalaborwa	South Africa	Hendrik Van Eck Airport
PHX	Phoenix	United States	Phoenix Sky Harbor International Airport
PHY		Thailand	Phetchabun Airport
PIA	Peoria	United States	General Wayne A. Downing Peoria International Airport
PIB	Moselle	United States	Hattiesburg Laurel Regional Airport
PIE	Pinellas Park	United States	St. Petersburg Clearwater International Airport
PIH	Pocatello	United States	Pocatello Regional Airport
PIK	Prestwick, South Ayrshire	United Kingdom	Glasgow Prestwick Airport
PIP	Pilot Point	United States	Pilot Point Airport
PIR	Pierre	United States	Pierre Regional Airport
PIS	Poitiers/Biard	France	Poitiers-Biard Airport
PIT	Pittsburgh	United States	Pittsburgh International Airport
PIU	Piura	Peru	PAF Captain Guillermo Concha Iberico International Airport
PIX	Pico Island	Portugal	Pico Airport
PIZ	Point Lay	United States	Point Lay LRRS Airport
PJA	Pajala	Sweden	Pajala Airport
PJM	Puerto Jimenez	Costa Rica	Puerto Jimenez Airport
PKA	Napaskiak	United States	Napaskiak Airport
PKB	Parkersburg (Williamstown)	United States	Mid Ohio Valley Regional Airport
PKC	Petropavlovsk-Kamchatsky	Russia	Yelizovo Airport
PKE	Parkes	Australia	Parkes Airport
PKG	Pangkor Island	Malaysia	Pulau Pangkor Airport
PKN	Pangkalanbun	Indonesia	Iskandar Airport
PKP		French Polynesia	Puka Puka Airport
PKR	Pokhara	Nepal	Pokhara Domestic Airport
PKU	Pekanbaru	Indonesia	Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB
PKV	Pskov	Russia	Princess Olga Pskov International Airport
PKX	Beijing	China	Beijing Daxing International Airport
PKY	Palangkaraya	Indonesia	Tjilik Riwut Airport
PKZ	Pakse	Laos	Pakse International Airport
PLJ	Placencia	Belize	Placencia Airport
PLM	Palembang	Indonesia	Sultan Mahmud Badaruddin II Airport
PLN	Pellston	United States	Pellston Regional Airport of Emmet County Airport
PLO	Port Lincoln	Australia	Port Lincoln Airport
PLQ	Palanga	Lithuania	Palanga International Airport
PLS	Providenciales	Turks and Caicos Islands	Providenciales International Airport
PLW	Palu	Indonesia	Mutiara - SIS Al-Jufrie Airport
PLX	Semey	Kazakhstan	Semei International Airport
PLZ	Gqeberha (Port Elizabeth)	South Africa	Chief Dawid Stuurman International Airport
PMC	Puerto Montt	Chile	El Tepual International Airport
PMF	Parma (PR)	Italy	Parma Airport
PMG	Ponta Porã	Brazil	Ponta Porã Airport
PMI	Palma de Mallorca	Spain	Palma de Mallorca Airport
PMK		Australia	Palm Island Airport
PMO	Palermo	Italy	Falcone–Borsellino Airport
PMQ	Perito Moreno	Argentina	Perito Moreno Jalil Hamer Airport
PMR	Palmerston North	New Zealand	Palmerston North Airport
PMV	Isla Margarita	Venezuela	Del Caribe Santiago Mariño International Airport
PMW	Palmas	Brazil	Brigadeiro Lysias Rodrigues Airport
PMY	Puerto Madryn	Argentina	El Tehuelche Airport
PNA	Pamplona	Spain	Pamplona Airport
PND	Punta Gorda	Belize	Punta Gorda Airport
PNI	Pohnpei Island	Micronesia	Pohnpei International Airport
PNK	Pontianak	Indonesia	Supadio International Airport
PNL	Pantelleria (TP)	Italy	Pantelleria Airport
PNP	Popondetta	Papua New Guinea	Girua Airport
PNQ	Pune	India	Pune International Airport
PNR	Pointe Noire	Republic of the Congo	Antonio Agostinho-Neto International Airport
PNS	Pensacola	United States	Pensacola International Airport
PNT	Puerto Natales	Chile	Lieutenant Julio Gallardo Airport
PNY	Puducherry (Pondicherry)	India	Pondicherry Airport
PNZ	Petrolina	Brazil	Senador Nilo Coelho Airport
POA	Porto Alegre	Brazil	Porto Alegre-Salgado Filho International Airport
POG	Port Gentil	Gabon	Port Gentil International Airport
POL	Pemba	Mozambique	Pemba Airport
POM	Port Moresby	Papua New Guinea	Port Moresby Jacksons International Airport
POP	Puerto Plata	Dominican Republic	Gregorio Luperon International Airport
POR	Pori	Finland	Pori Airport
POS	Port of Spain	Trinidad and Tobago	Piarco International Airport
POZ	Poznań	Poland	Poznań-Ławica Airport
PPB	Presidente Prudente	Brazil	Presidente Prudente Airport
PPE	Puerto Peñasco	Mexico	Mar de Cortés International Airport
PPG	Pago Pago	American Samoa	Pago Pago International Airport
PPK	Petropavl	Kazakhstan	Petropavl International Airport
PPN	Popayán	Colombia	Guillermo León Valencia Airport
PPP	Proserpine	Australia	Proserpine Whitsunday Coast Airport
PPS	Puerto Princesa	Philippines	Puerto Princesa International Airport / PAF Antonio Bautista Air Base
PPT	Papeete	French Polynesia	Fa'a'ā International Airport
PPV	Port Protection	United States	Port Protection Seaplane Base
PPW	Papa Westray, Orkney Islands	United Kingdom	Papa Westray Airport
PQC	Phu Quoc Island	Vietnam	Phú Quốc International Airport
PQI	Presque Isle	United States	Presque Isle International Airport
PQQ	Port Macquarie	Australia	Port Macquarie Airport
PQS	Pilot Station	United States	Pilot Station Airport
PQT	Qeqertaq	Greenland	Qeqertaq Heliport
PRA	Parana	Argentina	General Urquiza Airport
PRC	Prescott	United States	Prescott Regional Airport - Ernest A. Love Field
PRG	Prague	Czech Republic	Václav Havel Airport Prague
PRI	Praslin Island	Seychelles	Praslin Island Airport
PRM	Portimão	Portugal	Portimão Airport
PRN	Prishtina	Kosovo	Priština Adem Jashari International Airport
PSA	Pisa (PI)	Italy	Pisa International Airport
PSC	Pasco	United States	Tri Cities Airport
PSD	Port Said	Egypt	Port Said International Airport
PSE	Ponce	Puerto Rico	Mercedita International Airport
PSG	Petersburg	United States	Petersburg James A Johnson Airport
PSM	Portsmouth	United States	Portsmouth International Airport at Pease
PSO	Chachagüí	Colombia	Antonio Nariño Airport
PSP	Palm Springs	United States	Palm Springs International Airport
PSR	Pescara	Italy	Abruzzo Airport
PSS	Posadas	Argentina	Libertador Gral D Jose De San Martin Airport
PSU	Putussibau-Borneo Island	Indonesia	Pangsuma Airport
PSY	Stanley	Falkland Islands	Port Stanley Airport
PSZ	Puerto Suárez	Bolivia	Capitán Av. Salvador Ogaya G. airport
PTA	Port Alsworth	United States	Port Alsworth Airport
PTD	Port Alexander	United States	Port Alexander Seaplane Base
PTF	Malolo Lailai Island	Fiji	Malolo Lailai Island Airport
PTG	Polokwane	South Africa	Polokwane International Airport
PTH	Port Heiden	United States	Port Heiden Airport
PTJ		Australia	Portland Airport
PTO	Pato Branco	Brazil	Juvenal Loureiro Cardoso Airport
PTP	Pointe-à-Pitre	Guadeloupe	Maryse Condé International Airport
PTU	Platinum	United States	Platinum Airport
PTY	Tocumen	Panama	Tocumen International Airport
PUB	Pueblo	United States	Pueblo Memorial Airport
PUD	Puerto Deseado	Argentina	Puerto Deseado Airport
PUF	Pau/Pyrénées (Uzein)	France	Pau Pyrénées Airport
PUG		Australia	Port Augusta Airport
PUJ	Punta Cana	Dominican Republic	Punta Cana International Airport
PUQ	Punta Arenas	Chile	President Carlos Ibáñez International Airport
PUR	Puerto Rico/Manuripi	Bolivia	Puerto Rico Airport
PUS	Busan	South Korea	Gimhae International Airport
PUU	Puerto Asís	Colombia	Tres De Mayo Airport
PUW	Pullman	United States	Pullman-Moscow Regional Airport
PUY	Pula	Croatia	Pula Airport
PUZ	Puerto Cabezas	Nicaragua	Puerto Cabezas Airport
PVA	Providencia	Colombia	El Embrujo Airport
PVD	Providence/Warwick	United States	Rhode Island T. F. Green International Airport
PVG	Shanghai (Pudong)	China	Shanghai Pudong International Airport
PVH	Porto Velho	Brazil	Governador Jorge Teixeira de Oliveira International Airport
PVK	Preveza	Greece	Aktion National Airport
PVR	Puerto Vallarta	Mexico	Puerto Vallarta International Airport
PVU	Provo	United States	Provo Municipal Airport
PWE	Apapelgino	Russia	Pevek Airport
PWM	Portland	United States	Portland International Jetport
PWQ	Pavlodar	Kazakhstan	Pavlodar International Airport
PXH	Mount Eba	Australia	Prominent Hill Airport
PXM	Puerto Escondido	Mexico	Puerto Escondido International Airport
PXO	Vila Baleira	Portugal	Porto Santo Airport
PXR	Surin	Thailand	Surin Airport
PXU	Pleiku	Vietnam	Pleiku Airport
PYJ	Yakutia	Russia	Polyarny Airport
PYK	Karaj	Iran	Payam International Airport
PYT	Paracatu	Brazil	Pedro Rabelo de Souza Airport
PZB	Pietermaritzburg	South Africa	Pietermaritzburg Airport
PZE	Penzance, Cornwall	United Kingdom	Penzance Heliport
PZH	Fort Sandeman	Pakistan	Zhob Airport
PZI	Panzhihua (Renhe)	China	Panzhihua Bao'anying Airport
PZO	Guyana City	Venezuela	General Manuel Carlos Piar International Airport
PZU	Port Sudan	Sudan	Port Sudan New International Airport
QBC	Bella Coola	Canada	Bella Coola Airport
QCU	Akunnaaq	Greenland	Akunnaaq Heliport
QFG	Eqalugaarsuit	Greenland	Eqalugaarsuit Heliport
QFI	Iginniarfik	Greenland	Iginniarfik Heliport
QFN	Narsarmijit	Greenland	Narsarmijit Heliport
QFX	Igaliku	Greenland	Igaliku Heliport
QGQ	Attu	Greenland	Attu Heliport
QJE	Kitsissuarsuit	Greenland	Kitsissuarsuit Heliport
QJH	Qassimiut	Greenland	Qassimiut Heliport
QJI	Ikamiut	Greenland	Ikamiut Heliport
QOQ	Saarloq	Greenland	Saarloq Heliport
QOW	Owerri	Nigeria	Sam Mbakwe International Cargo Airport
QPW	Kangaatsiaq	Greenland	Kangaatsiaq Heliport
QRO	Querétaro	Mexico	Querétaro Intercontinental Airport
QRW	Okpe	Nigeria	Warri Airport
QRY	Ikerassaarsuk	Greenland	Ikerassaarsuk Heliport
QSF	Sétif	Algeria	Ain Arnat Airport
QSR	Salerno	Italy	Salerno Costa d'Amalfi Airport
QSZ	Shache	China	Shache Airport
QUO	Uyo	Nigeria	Akwa Ibom International Airport
QUV	Aappilattoq	Greenland	Aappilattoq Heliport
QUW	Ammassivik	Greenland	Ammassivik Heliport
RAB	Kokopo	Papua New Guinea	Tokua Airport
RAE	Arar	Saudi Arabia	Arar Domestic Airport
RAH	Rafha	Saudi Arabia	Rafha Domestic Airport
RAI	Praia	Cape Verde	Nelson Mandela International Airport
RAK	Marrakesh	Morocco	Marrakesh Menara Airport
RAM		Australia	Ramingining Airport
RAO	Ribeirão Preto	Brazil	Leite Lopes Airport
RAP	Rapid City	United States	Rapid City Regional Airport
RAR	Avarua	Cook Islands	Rarotonga International Airport
RAS	Rasht	Iran	Sardar-e-Jangal Airport
RBA	Rabat	Morocco	Rabat-Salé Airport
RBB	Borba	Brazil	Borba Airport
RBQ	Rurrenabaque	Bolivia	Rurrenabaque Airport
RBR	Rio Branco	Brazil	Rio Branco-Plácido de Castro International Airport
RBV	Ramata	Solomon Islands	Ramata Airport
RBY	Ruby	United States	Ruby Airport
RCB	Richards Bay	South Africa	Richards Bay Airport
RCE	Roche Harbor	United States	Roche Harbor Airport
RCH	Riohacha	Colombia	Almirante Padilla Airport
RCM		Australia	Richmond Airport
RDD	Redding	United States	Redding Municipal Airport
RDM	Redmond	United States	Roberts Field
RDO	Radom	Poland	Warsaw Radom Airport
RDP	Durgapur	India	Kazi Nazrul Islam Airport
RDU	Raleigh/Durham	United States	Raleigh-Durham International Airport
RDV	Red Devil	United States	Red Devil Airport
RDZ	Rodez/Marcillac	France	Rodez–Aveyron Airport
REC	Recife	Brazil	Recife/Guararapes - Gilberto Freyre International Airport
REG	Reggio Calabria	Italy	Reggio Calabria Airport
REL	Rawson	Argentina	Almirante Marco Andres Zar Airport
REN	Orenburg	Russia	Orenburg Central Airport
RER	Retalhuleu	Guatemala	Retalhuleu Airport
RES	Resistencia	Argentina	Resistencia International Airport
RET	Røst	Norway	Røst Airport
REU	Reus	Spain	Reus Airport
REW	Rewa	India	Rewa Airport, Chorhata, REWA
REX	Reynosa	Mexico	General Lucio Blanco International Airport
RFD	Chicago/Rockford	United States	Chicago Rockford International Airport
RFP	Uturoa	French Polynesia	Raiatea Airport
RGA	Rio Grande	Argentina	Gobernador Ramón Trejo Noel International Airport
RGI		French Polynesia	Rangiroa Airport
RGL	Rio Gallegos	Argentina	Piloto Civil Norberto Fernández International Airport
RGN	Yangon	Myanmar	Yangon International Airport
RGO	Hoemun-ri	North Korea	Orang (Chongjin) Airport
RHD	Termas de Río Hondo	Argentina	Termas de Río Hondo international Airport
RHI	Rhinelander	United States	Rhinelander Oneida County Airport
RHO	Rhodes	Greece	Rhodes International Airport "Diagoras"
RHT	Badanjilin	China	Alxa Right Banner Badanjilin Airport
RIA	Santa Maria	Brazil	Santa Maria Airport
RIB	Riberalta	Bolivia	Capitán Av. Selin Zeitun Lopez Airport
RIC	Richmond	United States	Richmond International Airport
RIH	Río Hato	Panama	Scarlett Martinez International Airport
RIS	Rishiri	Japan	Rishiri Airport
RIW	Riverton	United States	Central Wyoming Regional Airport
RIX	Riga	Latvia	Riga International Airport
RIY	Mukalla(Riyan)	Yemen	Riyan International Airport
RIZ	Rizhao (Donggang)	China	Rizhao Shanzihe Airport
RJA	Madhurapudi	India	Rajahmundry Airport
RJH	Rajshahi	Bangladesh	Shah Makhdum Airport
RJK	Rijeka(Omišalj)	Croatia	Rijeka Airport
RJM	Waisai	Indonesia	Marinda Airport
RJN	Rafsanjan	Iran	Rafsanjan Airport
RKD	Rockland	United States	Knox County Regional Airport
RKE	Roskilde	Denmark	Copenhagen Roskilde Airport
RKI	Sipura Island	Indonesia	Mentawai Airport
RKS	Rock Springs	United States	Southwest Wyoming Regional Airport
RKT	Ras Al Khaimah	United Arab Emirates	Ras Al Khaimah International Airport
